idade,sexo,frequencia_semanal_treino,tipo_atividade,tempo_medio_exercicio,minutos_totais_semana,preco_plano,possui_nutricionista,primeiro_PGC,ultimo_PGC,data_matricula,estado,estado_nome,estado_num,dias_desde_matricula,imc_estimado,evolucao_pgc
40,F,4.0,yoga,75.2,203.5,91.63,Sim,20.2,29.5,2023-08-26,Sedentária,Sedentária,0,749,19.52,-9.3
60,O,4.0,yoga,20.9,83.6,263.63,Não,33.0,17.8,2021-12-15,Ativa,Ativa,1,1368,20.09,15.2
22,F,7.0,futebol,69.4,485.8,163.93,Sim,38.7,32.7,2022-07-07,Ativa,Ativa,1,1164,13.540000000000001,6.0
35,O,3.0,musculação,30.5,91.5,273.68,Sim,32.1,36.7,2023-04-27,Ativa,Ativa,1,870,13.55,-4.600000000000001
26,M,6.0,natação,113.1,678.6,291.31,Sim,21.5,30.4,2025-05-04,Ativa,Ativa,1,132,19.11,-8.899999999999999
48,M,3.0,musculação,77.5,232.5,72.1,Não,12.0,37.7,2020-05-30,Ativa,Ativa,1,1932,22.15,-25.700000000000003
37,M,0.0,musculação,101.4,0.0,66.3,Sim,37.0,37.8,2020-01-22,Sedentária,Sedentária,0,2061,21.240000000000002,-0.7999999999999972
20,O,0.0,yoga,72.6,0.0,104.5,Sim,38.0,25.4,2020-05-05,Sedentária,Sedentária,0,1957,13.26,12.600000000000001
61,M,7.0,crossfit,106.5,745.5,174.24,Não,13.1,29.7,2025-06-02,Ativa,Ativa,1,103,28.950000000000003,-16.6
18,F,5.0,crossfit,83.7,418.5,233.38,Não,34.7,18.3,2021-02-03,Ativa,Ativa,1,1683,13.77,16.400000000000002
47,F,7.0,futebol,105.9,741.3,271.19,Não,13.7,37.7,2024-06-29,Ativa,Ativa,1,441,24.69,-24.000000000000004
37,F,4.0,yoga,50.8,203.2,94.09,Sim,13.9,20.3,2025-01-04,Ativa,Ativa,1,252,16.18,-6.4
56,F,4.0,natação,81.7,326.8,94.71,Não,29.5,17.2,2025-05-20,Ativa,Ativa,1,116,24.97,12.3
23,F,7.0,cardio,41.7,291.9,137.92,Não,32.0,37.0,2023-06-06,Ativa,Ativa,1,830,11.07,-5.0
23,F,3.0,cardio,84.3,252.9,265.84,Não,11.7,35.5,2024-11-16,Ativa,Ativa,1,301,15.329999999999998,-23.8
36,F,3.0,crossfit,29.8,89.4,295.09,Sim,38.1,27.5,2023-07-05,Ativa,Ativa,1,801,13.78,10.600000000000001
35,M,7.0,musculação,29.6,207.2,285.3,Sim,36.4,29.3,2022-05-23,Ativa,Ativa,1,1209,13.46,7.099999999999998
54,O,5.0,cardio,95.4,477.0,177.81,Sim,32.2,38.6,2020-09-19,Ativa,Ativa,1,1820,25.740000000000002,-6.399999999999999
38,M,2.0,futebol,43.8,87.6,55.14,Não,39.4,23.9,2025-05-07,Ativa,Ativa,1,129,15.780000000000001,15.5
62,O,0.0,crossfit,54.2,0.0,115.83,Não,32.5,20.0,2020-04-07,Sedentária,Sedentária,0,1985,24.02,12.5
53,O,0.0,cardio,30.5,0.0,178.91,Sim,37.8,31.7,2024-04-29,Sedentária,Sedentária,0,502,18.95,6.099999999999998
47,O,1.0,cardio,30.4,30.4,255.53,Sim,19.2,21.7,2021-03-20,Ativa,Ativa,1,1638,17.14,-2.5
19,M,4.0,musculação,61.2,244.8,223.3,Não,14.1,37.9,2020-09-22,Ativa,Ativa,1,1817,11.82,-23.799999999999997
35,O,6.0,cardio,114.8,688.8,231.6,Não,39.5,28.5,2024-05-26,Ativa,Ativa,1,475,21.98,11.0
42,F,5.0,natação,89.2,446.0,87.32,Sim,12.1,12.6,2021-12-19,Ativa,Ativa,1,1364,21.52,-0.5
26,O,6.0,yoga,118.8,712.8,61.65,Sim,25.7,18.0,2024-06-05,Ativa,Ativa,1,465,19.68,7.699999999999999
58,M,4.0,natação,68.0,272.0,108.31,Não,10.3,20.5,2020-03-20,Ativa,Ativa,1,2003,24.2,-10.2
24,F,4.0,yoga,110.6,442.4,187.18,Não,15.0,13.4,2023-10-16,Ativa,Ativa,1,698,18.259999999999998,1.5999999999999996
39,M,4.0,futebol,20.3,81.2,216.13,Não,29.3,22.1,2020-02-04,Ativa,Ativa,1,2048,13.73,7.199999999999999
58,O,2.0,cardio,97.7,195.4,94.45,Não,12.8,33.6,2023-11-23,Ativa,Ativa,1,660,27.17,-20.8
64,O,1.0,futebol,119.2,119.2,197.32,Sim,37.8,21.9,2023-04-14,Ativa,Ativa,1,883,31.12,15.899999999999999
39,O,4.0,musculação,63.7,203.5,190.7,Sim,37.7,27.3,2024-05-12,Sedentária,Sedentária,0,489,18.07,10.400000000000002
45,M,0.0,natação,116.9,0.0,197.02,Sim,10.7,18.1,2020-09-16,Sedentária,Sedentária,0,1823,25.19,-7.400000000000002
57,M,5.0,crossfit,82.8,414.0,104.83,Sim,18.0,23.5,2022-05-02,Ativa,Ativa,1,1230,25.379999999999995,-5.5
20,F,3.0,natação,46.6,139.8,189.81,Sim,13.4,26.7,2025-07-28,Ativa,Ativa,1,47,10.66,-13.299999999999999
43,M,2.0,futebol,20.6,41.2,248.25,Não,14.9,18.7,2020-08-19,Ativa,Ativa,1,1851,14.96,-3.799999999999999
60,F,2.0,natação,70.55,203.5,103.14,Não,22.3,23.8,2025-05-22,Ativa,Ativa,1,114,18.0,-1.5
33,F,4.0,fut,53.6,214.4,272.3,Não,39.2,39.0,2024-01-24,Ativa,Ativa,1,598,15.260000000000002,0.20000000000000284
51,O,1.0,futebol,25.4,25.4,122.22,Sim,24.8,21.5,2021-07-28,Ativa,Ativa,1,1508,17.84,3.3000000000000007
48,O,2.0,yoga,106.0,212.0,143.47,Sim,36.7,27.4,2022-12-05,Ativa,Ativa,1,1013,25.0,9.300000000000004
38,M,4.0,natação,87.7,203.5,226.9,Sim,13.8,38.9,2020-04-04,Sedentária,Sedentária,0,1988,20.17,-25.099999999999998
58,O,2.0,musculação,32.1,64.2,62.81,Sim,18.4,35.3,2020-09-10,Ativa,Ativa,1,1829,20.61,-16.9
22,M,1.0,crossfit,90.9,90.9,82.97,Sim,24.5,27.8,2025-03-26,Ativa,Ativa,1,171,15.690000000000001,-3.3000000000000007
55,F,3.0,cardio,64.8,194.4,113.06,Sim,11.6,30.7,2024-08-28,Ativa,Ativa,1,381,22.98,-19.1
18,M,6.0,cardio,83.0,498.0,89.93,Não,21.2,11.5,2020-01-25,Ativa,Ativa,1,2058,13.7,9.7
20,M,0.0,futebol,67.8,0.0,234.24,Não,39.5,29.5,2021-06-01,Sedentária,Sedentária,0,1565,12.780000000000001,10.0
50,O,2.0,futebol,85.8,171.6,175.95,Não,14.8,23.7,2023-02-08,Ativa,Ativa,1,948,23.58,-8.899999999999999
19,M,5.0,yoga,117.7,588.5,81.7,Não,20.2,39.9,2020-03-17,Ativa,Ativa,1,2006,17.470000000000002,-19.7
57,O,3.0,crossfit,66.6,199.8,273.21,Sim,37.0,18.4,2025-03-11,Ativa,Ativa,1,186,23.759999999999998,18.6
28,O,0.0,natação,114.4,0.0,297.99,Sim,28.0,32.0,2025-08-30,Sedentária,Sedentária,0,14,19.840000000000003,-4.0
31,F,7.0,crossfit,91.7,641.9,114.48,Não,18.2,10.2,2021-12-22,Ativa,Ativa,1,1361,18.47,8.0
22,M,4.0,futebol,70.55,203.5,251.68,Não,25.3,33.3,2023-02-02,Sedentária,Sedentária,0,954,6.6,-7.9999999999999964
32,M,6.0,yoga,98.1,588.6,113.02,Não,34.1,32.0,2023-11-20,Ativa,Ativa,1,663,19.41,2.1000000000000014
34,O,4.0,futebol,46.5,203.5,92.11,Não,28.5,29.1,2021-08-24,Sedentária,Sedentária,0,1481,14.85,-0.6000000000000014
38,O,6.0,musculação,53.2,319.2,290.78,Não,12.9,22.7,2021-08-02,Ativa,Ativa,1,1503,16.72,-9.799999999999999
37,O,6.0,cardio,76.3,457.8,190.16,Sim,24.0,34.6,2023-04-15,Ativa,Ativa,1,882,18.73,-10.600000000000001
52,O,4.0,crossfit,70.55,203.5,57.0,Não,31.3,13.2,2023-09-05,Ativa,Ativa,1,739,15.6,18.1
60,F,7.0,musculação,21.7,151.9,246.95,Não,24.8,32.4,2021-01-12,Ativa,Ativa,1,1705,20.17,-7.599999999999998
63,F,7.0,crossfit,70.0,490.0,196.6,Sim,33.7,21.5,2023-09-05,Ativa,Ativa,1,739,25.9,12.200000000000003
21,F,4.0,crossfit,21.1,84.4,192.7,Não,18.2,29.7,2023-11-30,Ativa,Ativa,1,653,8.41,-11.5
60,M,6.0,musculação,75.5,453.0,78.36,Não,19.9,23.1,2023-12-22,Ativa,Ativa,1,631,25.55,-3.200000000000003
36,M,6.0,musculação,70.55,203.5,133.69,Sim,33.2,29.3,2022-03-20,Ativa,Ativa,1,1273,10.799999999999999,3.900000000000002
32,F,3.0,yoga,74.2,222.6,286.53,Não,21.1,31.7,2025-03-13,Ativa,Ativa,1,184,17.02,-10.599999999999998
25,F,4.0,crossfit,70.55,203.5,103.53,Não,28.4,20.4,2020-01-18,Ativa,Ativa,1,2065,7.5,8.0
45,F,0.0,cardio,88.7,0.0,295.89,Sim,25.0,13.9,2021-01-28,Sedentária,Sedentária,0,1689,22.37,11.1
59,F,5.0,natação,53.7,268.5,159.87,Sim,15.5,33.9,2022-06-14,Ativa,Ativa,1,1187,23.07,-18.4
48,M,4.0,yoga,102.8,411.2,231.39,Sim,31.4,11.7,2022-03-29,Ativa,Ativa,1,1264,24.68,19.7
33,M,7.0,cardio,70.7,494.9,247.15,Não,14.5,18.9,2024-01-04,Ativa,Ativa,1,618,16.97,-4.399999999999999
44,M,2.0,yoga,57.4,114.8,70.62,Não,35.3,11.5,2025-03-19,Ativa,Ativa,1,178,18.939999999999998,23.799999999999997
38,F,1.0,musculação,89.8,89.8,237.89,Sim,39.9,32.2,2024-05-28,Ativa,Ativa,1,473,20.380000000000003,7.699999999999996
54,F,0.0,futebol,29.4,0.0,164.66,Não,24.7,11.3,2022-01-10,Sedentária,Sedentária,0,1342,19.14,13.399999999999999
32,M,7.0,futebol,60.5,423.5,177.12,Não,21.7,29.5,2025-01-11,Ativa,Ativa,1,245,15.65,-7.800000000000001
36,M,7.0,yoga,109.7,767.9,91.36,Sim,39.3,20.3,2022-09-15,Ativa,Ativa,1,1094,21.77,18.999999999999996
25,F,1.0,cardio,20.4,20.4,156.17,Sim,20.7,12.5,2020-01-15,Ativa,Ativa,1,2068,9.54,8.2
61,O,2.0,futebol,45.2,90.4,216.3,Sim,20.0,21.9,2021-05-26,Ativa,Ativa,1,1571,22.82,-1.8999999999999986
39,O,0.0,soccer,85.9,0.0,265.78,Não,35.2,31.5,2020-01-14,Sedentária,Sedentária,0,2069,20.29,3.700000000000003
37,O,4.0,yoga,22.9,91.6,152.56,Não,12.7,26.4,2022-04-04,Ativa,Ativa,1,1258,13.39,-13.7
23,O,6.0,crossfit,58.2,349.2,52.14,Sim,17.8,20.6,2021-02-12,Ativa,Ativa,1,1674,12.719999999999999,-2.8000000000000007
47,F,4.0,yoga,53.7,214.8,192.85,Não,21.6,14.3,2022-02-04,Ativa,Ativa,1,1317,19.47,7.300000000000001
20,O,5.0,futebol,109.2,546.0,61.89,Não,31.5,33.3,2025-02-05,Ativa,Ativa,1,220,16.92,-1.7999999999999972
52,M,6.0,cardio,70.6,423.6,219.69,Não,27.5,12.4,2023-02-09,Ativa,Ativa,1,947,22.66,15.1
18,F,6.0,yoga,80.8,484.8,130.88,Sim,12.7,14.5,2024-08-09,Ativa,Ativa,1,400,13.48,-1.8000000000000007
50,M,0.0,musculação,53.4,0.0,73.45,Sim,14.1,28.6,2024-12-14,Sedentária,Sedentária,0,273,20.34,-14.500000000000002
53,O,6.0,futebol,64.8,388.8,258.67,Não,18.2,27.0,2020-04-08,Ativa,Ativa,1,1984,22.38,-8.8
19,F,4.0,crossfit,77.3,309.2,260.36,Não,37.5,23.3,2022-12-04,Ativa,Ativa,1,1014,13.43,14.2
40,O,7.0,yoga,90.8,635.6,195.1,Sim,22.6,35.5,2024-10-06,Ativa,Ativa,1,342,21.08,-12.899999999999999
48,M,1.0,yoga,114.4,114.4,299.94,Sim,39.2,17.8,2025-07-17,Ativa,Ativa,1,58,25.84,21.400000000000002
22,M,0.0,crossfit,30.4,0.0,95.13,Sim,31.6,31.1,2024-09-07,Sedentária,Sedentária,0,371,9.64,0.5
55,M,5.0,futebol,96.8,484.0,223.49,Sim,19.6,21.6,2022-09-12,Ativa,Ativa,1,1097,26.18,-2.0
37,M,5.0,yoga,40.2,201.0,152.3,Sim,10.1,24.7,2022-10-19,Ativa,Ativa,1,1060,15.120000000000001,-14.6
41,O,6.0,cardio,119.6,717.6,163.37,Não,18.2,29.5,2023-10-28,Ativa,Ativa,1,686,24.259999999999998,-11.3
23,M,1.0,cardio,70.55,203.5,273.53,Sim,18.1,23.1,2020-08-25,Ativa,Ativa,1,1845,6.8999999999999995,-5.0
51,F,4.0,cardio,29.7,203.5,221.63,Não,15.6,34.7,2021-01-25,Sedentária,Sedentária,0,1692,18.27,-19.1
25,O,4.0,cardio,52.1,203.5,83.23,Não,13.8,22.3,2020-09-22,Sedentária,Sedentária,0,1817,12.71,-8.5
43,O,4.0,musculação,34.5,138.0,209.45,Não,14.1,18.7,2022-11-12,Ativa,Ativa,1,1036,16.35,-4.6
37,F,2.0,natação,111.0,222.0,229.63,Sim,22.6,12.5,2024-10-25,Ativa,Ativa,1,323,22.200000000000003,10.100000000000001
48,M,7.0,cardio,71.3,499.1,272.35,Não,22.2,18.8,2022-07-26,Ativa,Ativa,1,1145,21.529999999999998,3.3999999999999986
57,M,3.0,futebol,30.3,90.9,52.88,Não,38.6,24.2,2024-08-01,Ativa,Ativa,1,408,20.13,14.400000000000002
31,O,0.0,yoga,70.55,203.5,171.21,Não,26.7,20.6,2023-07-05,Sedentária,Sedentária,0,801,9.299999999999999,6.099999999999998
64,M,4.0,yoga,102.9,411.6,294.04,Não,36.8,29.9,2021-08-12,Ativa,Ativa,1,1493,29.490000000000002,6.899999999999999
47,M,4.0,crossfit,100.9,403.6,178.79,Sim,16.4,35.6,2025-08-03,Ativa,Ativa,1,41,24.19,-19.200000000000003
52,O,1.0,yoga,74.3,74.3,54.69,Não,16.7,21.7,2025-05-12,Ativa,Ativa,1,124,23.03,-5.0
64,O,4.0,yoga,79.3,203.5,297.3,Não,37.3,25.7,2024-09-29,Sedentária,Sedentária,0,349,27.13,11.599999999999998
46,M,2.0,cardio,81.7,163.4,74.83,Sim,37.3,39.4,2025-05-30,Ativa,Ativa,1,106,21.97,-2.1000000000000014
61,M,6.0,natação,93.1,558.6,128.22,Não,11.3,10.1,2024-11-05,Ativa,Ativa,1,312,27.61,1.200000000000001
31,M,4.0,crossfit,41.0,164.0,57.18,Sim,27.4,38.9,2025-09-02,Ativa,Ativa,1,11,13.399999999999999,-11.5
34,M,3.0,crossfit,78.1,234.3,242.36,Sim,21.6,17.7,2024-09-20,Ativa,Ativa,1,358,18.009999999999998,3.900000000000002
62,F,3.0,yoga,91.6,274.8,107.98,Não,14.4,27.6,2023-11-29,Ativa,Ativa,1,654,27.759999999999998,-13.200000000000001
49,F,2.0,cardio,85.5,171.0,208.73,Não,27.5,27.6,2024-12-16,Ativa,Ativa,1,271,23.25,-0.10000000000000142
18,M,0.0,cardio,33.7,0.0,70.25,Não,35.8,31.9,2023-11-07,Sedentária,Sedentária,0,676,8.77,3.8999999999999986
50,O,2.0,soccer,82.3,164.6,234.49,Sim,27.3,17.5,2023-05-05,Ativa,Ativa,1,862,23.23,9.8
21,M,3.0,crossfit,78.1,234.3,262.14,Sim,37.4,27.1,2024-06-24,Ativa,Ativa,1,446,14.11,10.299999999999997
43,F,7.0,musculação,97.2,680.4,80.93,Sim,35.0,19.4,2023-09-20,Ativa,Ativa,1,724,22.62,15.600000000000001
19,O,1.0,crossfit,108.3,108.3,191.02,Não,28.5,11.2,2020-11-07,Ativa,Ativa,1,1771,16.53,17.3
39,F,6.0,cardio,86.7,520.2,198.92,Sim,29.2,36.6,2023-05-18,Ativa,Ativa,1,849,20.369999999999997,-7.400000000000002
27,M,3.0,yoga,94.3,282.9,190.61,Sim,28.9,16.2,2021-03-14,Ativa,Ativa,1,1644,17.53,12.7
54,O,7.0,natacao,101.6,711.2,165.03,Não,31.2,35.3,2021-01-14,Ativa,Ativa,1,1703,26.36,-4.099999999999998
64,O,0.0,yoga,117.0,0.0,262.3,Não,13.5,12.8,2024-10-11,Sedentária,Sedentária,0,337,30.9,0.6999999999999993
56,F,7.0,natação,36.2,253.4,182.89,Não,35.7,18.1,2022-09-18,Ativa,Ativa,1,1091,20.42,17.6
31,O,4.0,yoga,89.2,356.8,96.13,Não,26.5,37.6,2020-07-12,Ativa,Ativa,1,1889,18.22,-11.100000000000001
26,M,6.0,futebol,37.1,222.6,105.45,Sim,28.6,15.5,2023-11-17,Ativa,Ativa,1,666,11.51,13.100000000000001
41,F,7.0,cardio,76.5,535.5,226.43,Sim,27.8,32.5,2020-09-02,Ativa,Ativa,1,1837,19.95,-4.699999999999999
63,F,2.0,natação,87.0,174.0,85.63,Sim,29.8,27.7,2023-09-15,Ativa,Ativa,1,729,27.6,2.1000000000000014
32,M,0.0,fut,110.5,0.0,56.71,Sim,34.0,34.4,2021-06-13,Sedentária,Sedentária,0,1553,20.65,-0.3999999999999986
58,O,6.0,swimming,38.4,230.4,239.67,Sim,34.6,12.6,2023-12-11,Ativa,Ativa,1,642,21.24,22.0
40,O,1.0,fut,37.4,37.4,84.98,Não,15.3,22.0,2024-08-27,Ativa,Ativa,1,382,15.74,-6.699999999999999
58,M,5.0,musculação,29.6,148.0,162.53,Não,24.3,36.5,2024-05-15,Ativa,Ativa,1,486,20.36,-12.2
34,O,7.0,natação,77.8,544.6,269.11,Não,31.3,30.4,2022-01-06,Ativa,Ativa,1,1346,17.98,0.9000000000000021
41,O,1.0,yoga,100.2,100.2,133.51,Sim,23.2,27.7,2025-06-05,Ativa,Ativa,1,100,22.32,-4.5
42,O,4.0,natação,110.3,441.2,127.2,Não,31.8,32.6,2021-08-12,Ativa,Ativa,1,1493,23.630000000000003,-0.8000000000000007
32,F,6.0,cardio,90.6,543.6,214.1,Não,21.2,25.2,2023-10-13,Ativa,Ativa,1,701,18.66,-4.0
20,O,1.0,futebol,67.5,67.5,243.34,Não,29.3,14.9,2024-12-24,Ativa,Ativa,1,263,12.75,14.4
31,M,6.0,crossfit,45.5,273.0,161.39,Sim,23.7,12.8,2021-09-23,Ativa,Ativa,1,1451,13.849999999999998,10.899999999999999
45,O,4.0,natação,38.4,153.6,215.13,Sim,30.5,34.8,2020-09-20,Ativa,Ativa,1,1819,17.34,-4.299999999999997
53,M,5.0,natação,37.9,189.5,235.32,Sim,30.9,22.0,2023-05-29,Ativa,Ativa,1,838,19.689999999999998,8.899999999999999
56,O,5.0,natação,118.8,594.0,120.67,Não,30.9,21.0,2025-05-02,Ativa,Ativa,1,134,28.68,9.899999999999999
47,O,5.0,musculação,36.7,183.5,128.05,Sim,39.5,27.3,2024-05-05,Ativa,Ativa,1,496,17.77,12.2
36,M,1.0,yoga,110.7,110.7,175.84,Sim,31.9,22.5,2024-12-10,Ativa,Ativa,1,277,21.869999999999997,9.399999999999999
22,O,6.0,cardio,107.9,647.4,236.37,Não,27.6,14.7,2020-08-22,Ativa,Ativa,1,1848,17.39,12.900000000000002
48,M,5.0,cardio,91.0,455.0,200.8,Não,38.4,25.0,2020-12-12,Ativa,Ativa,1,1736,23.5,13.399999999999999
25,F,0.0,crossfit,40.2,0.0,134.75,Sim,16.4,38.5,2025-04-08,Sedentária,Sedentária,0,158,11.52,-22.1
22,F,4.0,crossfit,64.7,258.8,263.92,Não,23.1,29.2,2025-02-18,Ativa,Ativa,1,207,13.07,-6.099999999999998
26,F,4.0,futebol,85.8,203.5,71.56,Não,28.6,34.1,2022-01-22,Sedentária,Sedentária,0,1330,16.38,-5.5
26,F,5.0,futebol,106.2,531.0,297.07,Não,13.1,23.6,2023-02-20,Ativa,Ativa,1,936,18.42,-10.500000000000002
47,F,2.0,cardio,98.7,197.4,79.0,Sim,24.2,31.3,2024-11-30,Ativa,Ativa,1,287,23.97,-7.100000000000001
47,O,2.0,cardio,48.3,96.6,235.99,Sim,15.4,24.1,2023-08-17,Ativa,Ativa,1,758,18.93,-8.700000000000001
44,O,7.0,yoga,116.0,812.0,75.04,Não,17.1,21.6,2021-03-03,Ativa,Ativa,1,1655,24.8,-4.5
59,M,3.0,futebol,47.9,143.7,56.85,Não,19.5,36.3,2021-11-01,Ativa,Ativa,1,1412,22.49,-16.799999999999997
29,M,6.0,yoga,80.9,485.4,86.77,Não,30.1,25.8,2020-03-25,Ativa,Ativa,1,1998,16.79,4.300000000000001
59,M,4.0,natação,64.4,257.6,50.62,Não,10.6,18.6,2022-01-28,Ativa,Ativa,1,1324,24.14,-8.000000000000002
56,F,1.0,musculação,24.5,24.5,167.08,Sim,21.1,33.3,2025-07-29,Ativa,Ativa,1,46,19.25,-12.199999999999996
43,M,1.0,futebol,85.3,85.3,174.88,Não,38.6,39.5,2020-07-01,Ativa,Ativa,1,1900,21.43,-0.8999999999999986
46,O,2.0,musculação,50.8,101.6,288.93,Sim,38.0,38.2,2025-07-15,Ativa,Ativa,1,60,18.88,-0.20000000000000284
42,F,2.0,musculação,70.55,203.5,153.54,Sim,10.4,32.8,2025-01-31,Ativa,Ativa,1,225,12.6,-22.4
35,M,4.0,crossfit,48.9,203.5,186.68,Sim,24.8,23.3,2021-12-29,Sedentária,Sedentária,0,1354,15.39,1.5
57,M,1.0,crossfit,61.4,61.4,127.63,Sim,31.7,15.0,2022-04-12,Ativa,Ativa,1,1250,23.24,16.7
54,F,4.0,natacao,59.3,203.5,59.63,Não,27.1,26.3,2024-01-07,Sedentária,Sedentária,0,615,22.13,0.8000000000000007
58,M,0.0,yoga,34.4,0.0,162.48,Não,32.0,27.1,2024-07-03,Sedentária,Sedentária,0,437,20.84,4.899999999999999
30,M,3.0,futebol,88.2,264.6,147.92,Não,20.6,19.4,2021-01-24,Ativa,Ativa,1,1693,17.82,1.2000000000000028
44,M,0.0,futebol,81.5,0.0,147.51,Não,16.2,10.7,2024-09-12,Sedentária,Sedentária,0,366,21.35,5.5
20,F,5.0,musculação,50.5,252.5,151.83,Sim,11.2,11.8,2022-05-21,Ativa,Ativa,1,1211,11.05,-0.6000000000000014
20,M,4.0,musculação,43.8,203.5,132.9,Sim,22.0,20.5,2021-08-29,Sedentária,Sedentária,0,1476,10.379999999999999,1.5
53,F,1.0,cardio,68.8,68.8,131.63,Sim,31.6,16.2,2022-06-01,Ativa,Ativa,1,1200,22.779999999999998,15.400000000000002
23,O,4.0,crossfit,49.3,197.2,162.87,Sim,23.2,35.2,2023-12-08,Ativa,Ativa,1,645,11.829999999999998,-12.000000000000004
53,O,3.0,crossfit,84.9,254.7,196.3,Não,27.7,27.7,2021-04-10,Ativa,Ativa,1,1617,24.39,0.0
57,F,4.0,musculação,109.7,438.8,283.9,Sim,29.9,13.8,2025-05-11,Ativa,Ativa,1,125,28.07,16.099999999999998
38,M,1.0,musculação,70.55,203.5,111.55,Sim,19.5,27.9,2022-09-30,Ativa,Ativa,1,1079,11.4,-8.399999999999999
22,O,3.0,musculação,114.3,342.9,222.46,Não,32.1,33.4,2023-06-17,Ativa,Ativa,1,819,18.03,-1.2999999999999972
37,O,4.0,natação,98.8,203.5,95.7,Não,39.0,14.3,2023-01-10,Sedentária,Sedentária,0,977,20.98,24.7
46,O,4.0,yoga,67.4,269.6,92.62,Sim,30.4,26.6,2021-10-19,Ativa,Ativa,1,1425,20.54,3.799999999999997
48,M,0.0,futebol,70.55,203.5,263.35,Não,11.6,23.6,2021-06-03,Sedentária,Sedentária,0,1563,14.399999999999999,-12.000000000000002
60,F,5.0,yoga,64.5,322.5,241.87,Não,30.4,32.3,2024-02-25,Ativa,Ativa,1,566,24.45,-1.8999999999999986
23,M,0.0,futebol,101.3,0.0,258.19,Sim,28.5,21.9,2021-07-12,Sedentária,Sedentária,0,1524,17.03,6.600000000000001
18,O,4.0,yoga,53.3,213.2,145.98,Não,11.7,38.6,2024-01-15,Ativa,Ativa,1,607,10.73,-26.900000000000002
64,M,7.0,cardio,48.2,337.4,139.13,Não,29.2,23.3,2020-09-09,Ativa,Ativa,1,1830,24.02,5.899999999999999
38,M,1.0,crossfit,111.8,111.8,200.09,Sim,13.4,25.2,2020-06-03,Ativa,Ativa,1,1928,22.58,-11.799999999999999
46,O,3.0,futebol,86.5,259.5,194.06,Sim,23.6,37.5,2022-08-09,Ativa,Ativa,1,1131,22.45,-13.899999999999999
34,M,4.0,crossfit,34.5,138.0,81.9,Não,16.8,15.0,2022-05-14,Ativa,Ativa,1,1218,13.649999999999999,1.8000000000000007
55,O,0.0,futebol,50.5,0.0,202.95,Sim,23.4,25.2,2025-01-09,Sedentária,Sedentária,0,247,21.55,-1.8000000000000007
26,F,5.0,yoga,81.8,409.0,203.47,Sim,10.1,20.2,2020-05-13,Ativa,Ativa,1,1949,15.98,-10.1
50,O,5.0,cardio,66.7,333.5,238.39,Não,13.1,19.6,2023-04-17,Ativa,Ativa,1,880,21.67,-6.500000000000002
23,M,5.0,crossfit,67.0,335.0,257.04,Sim,22.4,12.0,2020-06-05,Ativa,Ativa,1,1926,13.6,10.399999999999999
40,M,2.0,natação,100.6,201.2,109.63,Sim,19.6,36.8,2024-09-20,Ativa,Ativa,1,358,22.060000000000002,-17.199999999999996
41,O,1.0,crossfit,91.9,91.9,139.86,Não,24.5,27.5,2021-07-13,Ativa,Ativa,1,1523,21.490000000000002,-3.0
32,O,2.0,cardio,70.55,203.5,288.01,Não,16.1,15.0,2024-11-27,Ativa,Ativa,1,290,9.6,1.1000000000000014
60,M,7.0,yoga,68.8,481.6,224.54,Sim,13.6,38.0,2021-04-29,Ativa,Ativa,1,1598,24.88,-24.4
58,M,4.0,futebol,25.9,103.6,197.35,Sim,38.7,27.1,2020-01-06,Ativa,Ativa,1,2077,19.99,11.600000000000001
62,M,5.0,natação,70.55,203.5,123.25,Não,22.3,38.9,2023-01-16,Ativa,Ativa,1,971,18.599999999999998,-16.599999999999998
26,O,0.0,futebol,70.55,203.5,252.36,Não,10.9,12.5,2021-10-20,Sedentária,Sedentária,0,1424,7.8,-1.5999999999999996
58,M,7.0,cardio,27.8,194.6,228.56,Não,23.3,19.5,2022-04-02,Ativa,Ativa,1,1260,20.18,3.8000000000000007
27,O,3.0,yoga,101.9,305.7,134.96,Sim,13.8,25.1,2022-04-13,Ativa,Ativa,1,1249,18.29,-11.3
61,F,7.0,cardio,117.5,822.5,218.16,Não,37.7,12.3,2024-02-11,Ativa,Ativa,1,580,30.05,25.400000000000002
56,O,2.0,crossfit,117.9,235.8,293.55,Não,36.4,36.1,2021-07-29,Ativa,Ativa,1,1507,28.590000000000003,0.29999999999999716
32,M,2.0,natação,52.3,104.6,286.83,Não,26.8,10.6,2021-01-24,Ativa,Ativa,1,1693,14.83,16.200000000000003
37,O,0.0,swimming,44.9,0.0,185.78,Sim,39.0,21.0,2023-11-12,Sedentária,Sedentária,0,671,15.59,18.0
63,O,7.0,futebol,70.55,203.5,63.68,Sim,17.4,19.4,2022-06-01,Ativa,Ativa,1,1200,18.9,-2.0
46,M,6.0,yoga,70.55,203.5,91.6,Não,34.5,32.1,2024-04-23,Ativa,Ativa,1,508,13.799999999999999,2.3999999999999986
37,O,3.0,crossfit,50.0,150.0,150.92,Sim,19.9,20.2,2024-02-09,Ativa,Ativa,1,582,16.1,-0.3000000000000007
18,F,4.0,crossfit,32.9,131.6,214.17,Não,37.4,33.3,2022-02-09,Ativa,Ativa,1,1312,8.69,4.100000000000001
